county_fips,state_abbr,county_name,cmr_facility_count,cct_facility_count,svi_percentile,svi_quartile,rucc_code,metro_indicator,total_population,adult_pop_45plus,rate_excluded,cmr_rate_per_100k,cct_rate_per_100k
28161,MS,Yalobusha,0,0,0.7429,3,9.0,0,12386,6014,0,0.0,0.0
26079,MI,Kalkaska,0,0,0.3035,2,3.0,1,18490,9215,0,0.0,0.0
22039,LA,Evangeline,0,0,0.999,4,6.0,0,31754,12731,0,0.0,0.0
47069,TN,Hardeman,0,0,0.8871,4,6.0,0,25567,11225,0,0.0,0.0
04003,AZ,Cochise,0,3,0.9325,4,3.0,1,124640,60451,0,0.0,4.962697060429108
35023,NM,Hidalgo,0,0,0.9179,4,9.0,0,3965,1936,0,0.0,0.0
38023,ND,Divide,0,0,0.2768,2,9.0,0,2135,1040,0,0.0,0.0
06071,CA,San Bernardino,4,7,0.8858,4,1.0,1,2195611,790348,0,0.5061061709525424,0.8856857991669492
08083,CO,Montezuma,0,0,0.6061,3,6.0,0,26531,13157,0,0.0,0.0
28023,MS,Clarke,0,0,0.8021,4,9.0,0,15228,7282,0,0.0,0.0
19125,IA,Marion,0,0,0.099,1,6.0,0,33770,14893,0,0.0,0.0
31055,NE,Douglas,1,2,0.594,3,2.0,1,589540,217886,0,0.4589556006351945,0.917911201270389
51600,VA,Fairfax,0,0,0.3551,2,1.0,1,25144,9560,0,0.0,0.0
40057,OK,Harmon,0,0,0.7572,4,9.0,0,2392,1057,0,0.0,0.0
29039,MO,Cedar,0,0,0.6643,3,8.0,0,14672,7042,0,0.0,0.0
13059,GA,Clarke,3,1,0.7502,4,3.0,1,129933,40366,0,7.431997225387702,2.4773324084625674
16085,ID,Valley,0,0,0.1365,1,9.0,0,12644,7019,0,0.0,0.0
48275,TX,Knox,0,0,0.6564,3,9.0,0,3302,1463,0,0.0,0.0
05103,AR,Ouachita,0,0,0.7464,3,7.0,0,21793,10405,0,0.0,0.0
39037,OH,Darke,0,0,0.0961,1,6.0,0,51415,23779,0,0.0,0.0
40071,OK,Kay,0,0,0.8549,4,4.0,0,43641,18434,0,0.0,0.0
46041,SD,Dewey,0,0,0.8263,4,9.0,0,5208,1487,0,0.0,0.0
41057,OR,Tillamook,0,0,0.6507,3,7.0,0,27417,14892,0,0.0,0.0
13077,GA,Coweta,0,0,0.2402,1,1.0,1,155892,67049,0,0.0,0.0
28127,MS,Simpson,0,0,0.7808,4,2.0,1,25715,11591,0,0.0,0.0
28131,MS,Stone,0,0,0.8587,4,2.0,1,18756,8209,0,0.0,0.0
06013,CA,Contra Costa,0,1,0.4785,2,1.0,1,1155025,510458,0,0.0,0.19590250324218644
47017,TN,Carroll,0,0,0.5457,3,6.0,0,28860,13246,0,0.0,0.0
51087,VA,Henrico,1,1,0.3414,2,1.0,1,334760,142212,0,0.7031755407419908,0.7031755407419908
18119,IN,Owen,0,0,0.238,1,3.0,1,21532,10861,0,0.0,0.0
36119,NY,Westchester,8,9,0.6685,3,1.0,1,990817,456688,0,1.7517429842693482,1.9707108573030163
29017,MO,Bollinger,0,0,0.4241,2,3.0,1,10544,5168,0,0.0,0.0
54047,WV,McDowell,0,0,0.8721,4,9.0,0,17439,8578,0,0.0,0.0
54033,WV,Harrison,0,1,0.4703,2,5.0,0,64639,30375,0,0.0,3.292181069958848
37077,NC,Granville,0,0,0.6612,3,6.0,0,62192,29126,0,0.0,0.0
31139,NE,Pierce,0,0,0.0439,1,9.0,0,7299,3203,0,0.0,0.0
13023,GA,Bleckley,0,0,0.7063,3,6.0,0,12465,5454,0,0.0,0.0
13033,GA,Burke,0,0,0.7483,3,2.0,1,24438,10712,0,0.0,0.0
17181,IL,Union,0,0,0.602,3,6.0,0,16667,8270,0,0.0,0.0
17091,IL,Kankakee,1,1,0.7241,3,3.0,1,105940,45414,0,2.201964152023605,2.201964152023605
38051,ND,McIntosh,0,0,0.1368,1,9.0,0,2488,1365,0,0.0,0.0
31141,NE,Platte,0,0,0.371,2,5.0,0,34609,14416,0,0.0,0.0
37185,NC,Warren,0,0,0.9879,4,8.0,0,18836,10155,0,0.0,0.0
13197,GA,Marion,0,0,0.8877,4,2.0,1,7440,3800,0,0.0,0.0
46027,SD,Clay,0,0,0.6367,3,6.0,0,15431,4440,0,0.0,0.0
10005,DE,Sussex,1,2,0.5183,3,4.0,0,263509,150816,0,0.663059622321239,1.326119244642478
13159,GA,Jasper,0,0,0.5492,3,1.0,1,16455,7354,0,0.0,0.0
29175,MO,Randolph,0,0,0.6268,3,6.0,0,24109,10409,0,0.0,0.0
20015,KS,Butler,0,0,0.1295,1,2.0,1,68632,28280,0,0.0,0.0
48209,TX,Hays,0,0,0.6723,3,1.0,1,280486,95232,0,0.0,0.0
48325,TX,Medina,0,0,0.741,3,1.0,1,54797,23842,0,0.0,0.0
26105,MI,Mason,0,0,0.3812,2,7.0,0,29159,15341,0,0.0,0.0
45013,SC,Beaufort,0,3,0.469,2,3.0,1,198979,106506,0,0.0,2.816742718720072
46135,SD,Yankton,0,0,0.2014,1,7.0,0,23517,11015,0,0.0,0.0
55105,WI,Rock,0,0,0.2988,2,3.0,1,164278,72939,0,0.0,0.0
45077,SC,Pickens,0,0,0.5717,3,2.0,1,135495,55525,0,0.0,0.0
53013,WA,Columbia,0,0,0.3576,2,8.0,0,4053,2203,0,0.0,0.0
18023,IN,Clinton,0,0,0.3443,2,6.0,0,32730,13339,0,0.0,0.0
17027,IL,Clinton,0,0,0.1168,1,1.0,1,36785,16676,0,0.0,0.0
16067,ID,Minidoka,0,0,0.5978,3,7.0,0,22480,8548,0,0.0,0.0
42113,PA,Sullivan,0,0,0.2444,1,8.0,0,5834,3693,0,0.0,0.0
28121,MS,Rankin,0,0,0.3732,2,2.0,1,160417,67870,0,0.0,0.0
48345,TX,Motley,0,0,0.1721,1,8.0,0,1020,545,1,,
41039,OR,Lane,1,2,0.7375,3,2.0,1,381181,170627,0,0.5860737163520428,1.1721474327040855
48485,TX,Wichita,0,0,0.8167,4,3.0,1,130180,48607,0,0.0,0.0
26155,MI,Shiawassee,0,0,0.1489,1,4.0,0,68025,32446,0,0.0,0.0
20089,KS,Jewell,0,0,0.0455,1,9.0,0,2847,1554,0,0.0,0.0
20123,KS,Mitchell,0,0,0.1285,1,9.0,0,5719,2655,0,0.0,0.0
12007,FL,Bradford,0,0,0.8867,4,6.0,0,27858,12142,0,0.0,0.0
28091,MS,Marion,0,0,0.8928,4,6.0,0,24224,10676,0,0.0,0.0
28039,MS,George,0,0,0.8384,4,8.0,0,25619,9977,0,0.0,0.0
17085,IL,Jo Daviess,0,0,0.076,1,8.0,0,21756,12442,0,0.0,0.0
18059,IN,Hancock,0,0,0.0185,1,1.0,1,86166,37250,0,0.0,0.0
51620,VA,Franklin,0,0,0.7938,4,6.0,0,8339,3450,0,0.0,0.0
48329,TX,Midland,0,1,0.7397,3,3.0,1,177108,53366,0,0.0,1.873852265487389
20171,KS,Scott,0,0,0.4349,2,9.0,0,4922,2094,0,0.0,0.0
30013,MT,Cascade,0,0,0.4435,2,3.0,1,84900,35886,0,0.0,0.0
51660,VA,Harrisonburg,0,0,0.8648,4,3.0,1,51082,13777,0,0.0,0.0
17199,IL,Williamson,0,0,0.3948,2,5.0,0,66706,30904,0,0.0,0.0
30029,MT,Flathead,1,1,0.2094,1,5.0,0,113679,52329,0,1.9109862600087906,1.9109862600087906
20189,KS,Stevens,0,0,0.6879,3,9.0,0,5077,2047,0,0.0,0.0
21067,KY,Fayette,3,3,0.5542,3,2.0,1,320154,121040,0,2.4785194976867153,2.4785194976867153
21091,KY,Hancock,0,0,0.1874,1,8.0,0,8920,4100,0,0.0,0.0
46013,SD,Brown,0,0,0.2669,2,5.0,0,37733,15778,0,0.0,0.0
54001,WV,Barbour,0,0,0.4563,2,9.0,0,15378,7254,0,0.0,0.0
47181,TN,Wayne,0,0,0.7474,3,8.0,0,16066,7845,0,0.0,0.0
31013,NE,Box Butte,0,0,0.4963,2,7.0,0,10692,4749,0,0.0,0.0
42097,PA,Northumberland,0,1,0.4206,2,4.0,0,90120,44131,0,0.0,2.2659808298021797
48469,TX,Victoria,0,0,0.9198,4,3.0,1,91664,36284,0,0.0,0.0
51530,VA,Buena Vista,0,0,0.4983,2,6.0,0,6566,2626,0,0.0,0.0
26147,MI,St. Clair,0,0,0.2914,2,1.0,1,159874,78723,0,0.0,0.0
31173,NE,Thurston,0,0,0.798,4,8.0,0,6557,2066,0,0.0,0.0
50015,VT,Lamoille,0,0,0.1409,1,8.0,0,26060,12159,0,0.0,0.0
51067,VA,Franklin,0,0,0.321,2,2.0,1,55549,29749,0,0.0,0.0
40011,OK,Blaine,0,0,0.7553,4,8.0,0,8539,3765,0,0.0,0.0
53037,WA,Kittitas,0,0,0.3366,2,4.0,0,45508,19107,0,0.0,0.0
18135,IN,Randolph,0,0,0.5113,3,6.0,0,24216,11395,0,0.0,0.0
49025,UT,Kane,0,0,0.259,2,8.0,0,8425,4000,0,0.0,0.0
54093,WV,Tucker,0,0,0.2615,2,9.0,0,6604,3856,0,0.0,0.0
55023,WI,Crawford,0,0,0.2905,2,6.0,0,15944,8355,0,0.0,0.0
01071,AL,Jackson,0,0,0.7194,3,6.0,0,53467,25855,0,0.0,0.0
19123,IA,Mahaska,0,0,0.1575,1,7.0,0,21874,9494,0,0.0,0.0
20045,KS,Douglas,0,1,0.3602,2,3.0,1,120553,40876,0,0.0,2.4464233290928665
21059,KY,Daviess,0,2,0.6109,3,3.0,1,103458,43674,0,0.0,4.579383614965425
21197,KY,Powell,0,0,0.7992,4,8.0,0,12972,5555,0,0.0,0.0
29097,MO,Jasper,0,0,0.7451,3,3.0,1,125056,49540,0,0.0,0.0
41061,OR,Union,0,0,0.7187,3,7.0,0,25944,11381,0,0.0,0.0
13151,GA,Henry,0,0,0.4018,2,1.0,1,254613,100506,0,0.0,0.0
38001,ND,Adams,0,0,0.2052,1,9.0,0,2163,1158,0,0.0,0.0
37137,NC,Pamlico,0,0,0.5616,3,9.0,0,12423,7534,0,0.0,0.0
21083,KY,Graves,0,0,0.5507,3,6.0,0,36461,16259,0,0.0,0.0
42021,PA,Cambria,0,2,0.3605,2,3.0,1,130668,66131,0,0.0,3.024300252529071
47107,TN,McMinn,0,0,0.5705,3,4.0,0,55678,26257,0,0.0,0.0
26093,MI,Livingston,0,0,0.0041,1,1.0,1,196757,96657,0,0.0,0.0
08001,CO,Adams,2,3,0.7264,3,1.0,1,533365,183217,0,1.0916017618452436,1.6374026427678656
42069,PA,Lackawanna,1,1,0.5558,3,2.0,1,216123,99871,0,1.0012916662494618,1.0012916662494618
40123,OK,Pontotoc,0,0,0.6561,3,7.0,0,38396,15279,0,0.0,0.0
40037,OK,Creek,0,0,0.5205,3,1.0,1,73332,32390,0,0.0,0.0
48457,TX,Tyler,0,0,0.9319,4,8.0,0,20382,9473,0,0.0,0.0
47175,TN,Van Buren,0,0,0.623,3,9.0,0,6493,3405,0,0.0,0.0
40125,OK,Pottawatomie,0,0,0.7496,3,4.0,0,73791,30670,0,0.0,0.0
35053,NM,Socorro,0,0,0.8972,4,6.0,0,15963,7137,0,0.0,0.0
13003,GA,Atkinson,0,0,0.8444,4,9.0,0,8293,3280,0,0.0,0.0
12031,FL,Duval,5,9,0.7935,4,1.0,1,1030822,406245,0,1.2307843788846633,2.215411881992394
48145,TX,Falls,0,0,0.972,4,2.0,1,17286,7479,0,0.0,0.0
05149,AR,Yell,0,0,0.7738,4,9.0,0,20044,8986,0,0.0,0.0
20033,KS,Comanche,0,0,0.2577,2,9.0,0,1655,834,1,,
21113,KY,Jessamine,0,0,0.3474,2,2.0,1,55017,23109,0,0.0,0.0
21171,KY,Monroe,0,0,0.714,3,8.0,0,11306,5157,0,0.0,0.0
40075,OK,Kiowa,0,0,0.741,3,8.0,0,8398,3871,0,0.0,0.0
46079,SD,Lake,0,0,0.09,1,6.0,0,11031,5375,0,0.0,0.0
37033,NC,Caswell,0,0,0.7302,3,8.0,0,22807,11634,0,0.0,0.0
48377,TX,Presidio,0,0,0.9933,4,9.0,0,5795,2512,0,0.0,0.0
39057,OH,Greene,0,0,0.1658,1,2.0,1,169691,72600,0,0.0,0.0
48489,TX,Willacy,0,0,0.985,4,6.0,0,20037,7059,0,0.0,0.0
35028,NM,Los Alamos,0,0,0.0099,1,6.0,0,19444,8580,0,0.0,0.0
02122,AK,Kenai Peninsula,0,1,0.4725,2,7.0,0,61223,27767,0,0.0,3.6013973421687613
01003,AL,Baldwin,1,2,0.3487,2,3.0,1,253507,124093,0,0.805847227482614,1.611694454965228
19007,IA,Appanoose,0,0,0.4547,2,7.0,0,12119,6059,0,0.0,0.0
51127,VA,New Kent,0,0,0.0025,1,1.0,1,26134,12149,0,0.0,0.0
13263,GA,Talbot,0,0,0.6923,3,2.0,1,5718,3248,0,0.0,0.0
36049,NY,Lewis,0,0,0.1925,1,8.0,0,26548,12548,0,0.0,0.0
54015,WV,Clay,0,0,0.538,3,3.0,1,7783,3894,0,0.0,0.0
18077,IN,Jefferson,0,0,0.5832,3,6.0,0,33056,15354,0,0.0,0.0
51019,VA,Bedford,0,0,0.0853,1,2.0,1,81525,42503,0,0.0,0.0
35033,NM,Mora,0,0,0.6169,3,8.0,0,4123,2419,0,0.0,0.0
31011,NE,Boone,0,0,0.0162,1,9.0,0,5310,2547,0,0.0,0.0
29149,MO,Oregon,0,0,0.6589,3,9.0,0,8720,4205,0,0.0,0.0
47083,TN,Houston,0,0,0.3847,2,8.0,0,8393,4033,0,0.0,0.0
42131,PA,Wyoming,0,0,0.0872,1,2.0,1,25902,12913,0,0.0,0.0
37107,NC,Lenoir,0,0,0.9984,4,4.0,0,54895,25642,0,0.0,0.0
18167,IN,Vigo,0,0,0.7286,3,3.0,1,106153,42326,0,0.0,0.0
18039,IN,Elkhart,1,2,0.8132,4,3.0,1,206409,80179,0,1.24720936903678,2.49441873807356
51077,VA,Grayson,0,0,0.5851,3,9.0,0,15285,8339,0,0.0,0.0
48303,TX,Lubbock,0,0,0.8422,4,2.0,1,320940,106729,0,0.0,0.0
27093,MN,Meeker,0,0,0.1018,1,6.0,0,23490,11033,0,0.0,0.0
39005,OH,Ashland,0,1,0.3096,2,6.0,0,52190,23975,0,0.0,4.1710114702815435
31119,NE,Madison,0,0,0.4633,2,5.0,0,35627,14530,0,0.0,0.0
12085,FL,Martin,0,1,0.4642,2,2.0,1,163315,96213,0,0.0,1.0393605853678818
08079,CO,Mineral,0,0,0.056,1,9.0,0,944,552,1,,
13085,GA,Dawson,0,0,0.1861,1,1.0,1,31732,14601,0,0.0,0.0
13167,GA,Johnson,0,0,0.9322,4,9.0,0,9282,4385,0,0.0,0.0
05095,AR,Monroe,0,0,0.9341,4,9.0,0,6512,3228,0,0.0,0.0
29059,MO,Dallas,0,0,0.5466,3,2.0,1,17768,8253,0,0.0,0.0
51143,VA,Pittsylvania,0,0,0.7054,3,4.0,0,59571,32014,0,0.0,0.0
02068,AK,Denali,0,0,0.0353,1,9.0,0,1584,699,1,,
20145,KS,Pawnee,0,0,0.3019,2,9.0,0,6126,3128,0,0.0,0.0
20209,KS,Wyandotte,1,0,0.9386,4,1.0,1,165281,59672,0,1.6758278589623274,0.0
12029,FL,Dixie,0,0,0.7719,4,8.0,0,17465,9026,0,0.0,0.0
26157,MI,Tuscola,0,0,0.2841,2,6.0,0,52826,26370,0,0.0,0.0
02240,AK,Southeast Fairbanks,0,0,0.6755,3,9.0,0,7077,2801,0,0.0,0.0
20065,KS,Graham,0,0,0.2765,2,9.0,0,2376,1250,0,0.0,0.0
22097,LA,St. Landry,0,1,0.9262,4,4.0,0,81464,33206,0,0.0,3.011503945070168
47055,TN,Giles,0,0,0.4524,2,6.0,0,30721,14844,0,0.0,0.0
39095,OH,Lucas,3,1,0.678,3,2.0,1,425484,180198,0,1.6648353477841042,0.5549451159280347
05093,AR,Mississippi,0,0,0.9335,4,4.0,0,38663,15512,0,0.0,0.0
18043,IN,Floyd,0,1,0.1915,1,1.0,1,80809,35406,0,0.0,2.8243800485793367
20129,KS,Morton,0,0,0.3077,2,9.0,0,2580,1210,0,0.0,0.0
21081,KY,Grant,0,0,0.2876,2,1.0,1,25619,10369,0,0.0,0.0
21217,KY,Taylor,0,0,0.3395,2,7.0,0,26443,11047,0,0.0,0.0
37075,NC,Graham,0,0,0.6933,3,9.0,0,8052,4176,0,0.0,0.0
54045,WV,Logan,0,0,0.6624,3,6.0,0,30827,15176,0,0.0,0.0
54073,WV,Pleasants,0,0,0.4295,2,8.0,0,7428,3571,0,0.0,0.0
51071,VA,Giles,0,0,0.1037,1,3.0,1,16457,8308,0,0.0,0.0
54019,WV,Fayette,0,1,0.7019,3,3.0,1,39072,19469,0,0.0,5.136370640505419
53061,WA,Snohomish,1,1,0.3557,2,1.0,1,844761,339384,0,0.2946514862220965,0.2946514862220965
35015,NM,Eddy,0,0,0.6382,3,5.0,0,60275,22413,0,0.0,0.0
31117,NE,McPherson,0,0,0.0016,1,9.0,0,383,220,1,,
31145,NE,Red Willow,0,0,0.3522,2,7.0,0,10457,4778,0,0.0,0.0
31149,NE,Rock,0,0,0.0423,1,9.0,0,1271,650,1,,
47085,TN,Humphreys,0,0,0.3735,2,8.0,0,19209,9222,0,0.0,0.0
17125,IL,Mason,0,0,0.1254,1,8.0,0,12523,6381,0,0.0,0.0
51197,VA,Wythe,0,0,0.4139,2,6.0,0,28104,14294,0,0.0,0.0
13303,GA,Washington,0,0,0.9115,4,7.0,0,19820,8830,0,0.0,0.0
53077,WA,Yakima,0,0,0.9647,4,2.0,1,256643,92011,0,0.0,0.0
05143,AR,Washington,0,0,0.7658,4,2.0,1,261549,88043,0,0.0,0.0
48213,TX,Henderson,0,0,0.8291,4,4.0,0,86158,41585,0,0.0,0.0
55035,WI,Eau Claire,1,3,0.1616,1,3.0,1,107903,41944,0,2.384131222582491,7.152393667747473
47153,TN,Sequatchie,0,0,0.504,3,2.0,1,17161,8494,0,0.0,0.0
48471,TX,Walker,0,0,0.9392,4,4.0,0,81268,31943,0,0.0,0.0
04005,AZ,Coconino,0,0,0.8031,4,3.0,1,144472,51536,0,0.0,0.0
20191,KS,Sumner,0,0,0.3322,2,2.0,1,22334,10128,0,0.0,0.0
26127,MI,Oceana,0,0,0.6252,3,8.0,0,26981,13284,0,0.0,0.0
27065,MN,Kanabec,0,0,0.2612,2,8.0,0,16602,8123,0,0.0,0.0
39007,OH,Ashtabula,0,1,0.8247,4,1.0,1,96845,45675,0,0.0,2.189381499726327
06003,CA,Alpine,0,0,0.4044,2,8.0,0,1141,624,1,,
48167,TX,Galveston,1,0,0.7378,3,1.0,1,361744,150729,0,0.6634423369092876,0.0
01011,AL,Bullock,0,0,0.8985,4,8.0,0,9897,4422,0,0.0,0.0
17105,IL,Livingston,0,0,0.328,2,6.0,0,35320,16072,0,0.0,0.0
39135,OH,Preble,0,0,0.0328,1,6.0,0,40556,19298,0,0.0,0.0
39079,OH,Jackson,0,0,0.5663,3,7.0,0,32606,14320,0,0.0,0.0
48201,TX,Harris,14,24,0.9201,4,1.0,1,4835125,1699020,0,0.8240044260809172,1.4125790161387153
25017,MA,Middlesex,3,5,0.2854,2,1.0,1,1623952,684204,0,0.4384657207499517,0.7307762012499196
48115,TX,Dawson,0,0,0.9876,4,6.0,0,12004,4181,0,0.0,0.0
36069,NY,Ontario,0,0,0.2682,2,1.0,1,112494,55520,0,0.0,0.0
01001,AL,Autauga,0,1,0.2663,2,2.0,1,60342,25839,0,0.0,3.8701188126475485
20121,KS,Miami,0,0,0.0757,1,1.0,1,35320,15973,0,0.0,0.0
13091,GA,Dodge,0,0,0.8559,4,7.0,0,19776,9472,0,0.0,0.0
36023,NY,Cortland,0,0,0.3684,2,4.0,0,45752,18827,0,0.0,0.0
13039,GA,Camden,0,0,0.6618,3,4.0,0,58118,21358,0,0.0,0.0
26161,MI,Washtenaw,2,1,0.3223,2,2.0,1,365536,141303,0,1.4153981161051075,0.7076990580525537
18087,IN,LaGrange,0,0,0.3961,2,8.0,0,40907,14956,0,0.0,0.0
48371,TX,Pecos,0,0,0.9049,4,7.0,0,14623,5312,0,0.0,0.0
13225,GA,Peach,0,0,0.8772,4,3.0,1,28805,12016,0,0.0,0.0
13311,GA,White,0,0,0.3455,2,8.0,0,29026,14713,0,0.0,0.0
13163,GA,Jefferson,0,0,0.9583,4,8.0,0,15183,6721,0,0.0,0.0
55083,WI,Oconto,0,0,0.0204,1,2.0,1,39775,21166,0,0.0,0.0
48347,TX,Nacogdoches,0,0,0.9952,4,5.0,0,65375,23777,0,0.0,0.0
44009,RI,Washington,0,0,0.1324,1,1.0,1,129982,66029,0,0.0,0.0
53047,WA,Okanogan,0,0,0.9453,4,6.0,0,43712,20990,0,0.0,0.0
53063,WA,Spokane,0,4,0.5638,3,2.0,1,551455,227697,0,0.0,1.7567205540696629
55041,WI,Forest,0,0,0.3799,2,9.0,0,9325,5093,0,0.0,0.0
55113,WI,Sawyer,0,0,0.3758,2,9.0,0,18552,10749,0,0.0,0.0
34017,NJ,Hudson,1,3,0.7827,4,1.0,1,705472,251335,0,0.3978753456542065,1.1936260369626197
39151,OH,Stark,1,1,0.3147,2,2.0,1,372716,171931,0,0.5816286766202721,0.5816286766202721
48187,TX,Guadalupe,0,0,0.5256,3,1.0,1,188454,74953,0,0.0,0.0
53029,WA,Island,0,0,0.3032,2,4.0,0,86267,43435,0,0.0,0.0
54037,WV,Jefferson,0,0,0.217,1,1.0,1,59787,27514,0,0.0,0.0
51153,VA,Prince William,0,0,0.4117,2,1.0,1,489640,182980,0,0.0,0.0
42029,PA,Chester,2,2,0.1244,1,1.0,1,549784,245555,0,0.814481480727332,0.814481480727332
54055,WV,Mercer,0,0,0.7343,3,4.0,0,58057,27885,0,0.0,0.0
47145,TN,Roane,0,0,0.3083,2,2.0,1,56096,29081,0,0.0,0.0
53009,WA,Clallam,0,0,0.5861,3,5.0,0,77616,44496,0,0.0,0.0
53065,WA,Stevens,0,0,0.4652,2,2.0,1,48837,25408,0,0.0,0.0
19177,IA,Van Buren,0,0,0.3608,2,9.0,0,7266,3491,0,0.0,0.0
31073,NE,Gosper,0,0,0.0293,1,9.0,0,1847,959,1,,
28095,MS,Monroe,0,1,0.6163,3,7.0,0,33609,15568,0,0.0,6.423432682425489
12033,FL,Escambia,2,2,0.839,4,2.0,1,326928,136929,0,1.4606109735702444,1.4606109735702444
48439,TX,Tarrant,0,10,0.7585,4,1.0,1,2182947,792397,0,0.0,1.2619936723637268
24033,MD,Prince George's,1,1,0.8161,4,1.0,1,947430,398326,0,0.2510506469575172,0.2510506469575172
51169,VA,Scott,0,0,0.4712,2,2.0,1,21433,11394,0,0.0,0.0
48239,TX,Jackson,0,0,0.8094,4,6.0,0,15221,6474,0,0.0,0.0
40085,OK,Love,0,0,0.7961,4,9.0,0,10296,4452,0,0.0,0.0
13289,GA,Twiggs,0,0,0.6538,3,3.0,1,7691,4118,0,0.0,0.0
39099,OH,Mahoning,0,0,0.6179,3,2.0,1,225596,108349,0,0.0,0.0
01087,AL,Macon,0,0,0.9656,4,3.0,1,18370,8236,0,0.0,0.0
17191,IL,Wayne,0,0,0.4843,2,9.0,0,15761,7567,0,0.0,0.0
48437,TX,Swisher,0,0,0.9103,4,8.0,0,6955,2677,0,0.0,0.0
29151,MO,Osage,0,0,0.0181,1,3.0,1,13468,6057,0,0.0,0.0
17089,IL,Kane,0,2,0.5084,3,1.0,1,514982,217787,0,0.0,0.9183284585397659
06017,CA,El Dorado,0,0,0.1896,1,1.0,1,192215,99352,0,0.0,0.0
45055,SC,Kershaw,0,0,0.4782,2,2.0,1,69905,31171,0,0.0,0.0
37073,NC,Gates,0,0,0.4053,2,1.0,1,10343,5378,0,0.0,0.0
08089,CO,Otero,0,0,0.9535,4,6.0,0,18136,8149,0,0.0,0.0
41019,OR,Douglas,0,1,0.6487,3,4.0,0,112435,58031,0,0.0,1.7232169013113683
42089,PA,Monroe,0,1,0.4136,2,4.0,0,166053,81753,0,0.0,1.2231967022616907
05101,AR,Newton,0,0,0.1985,1,9.0,0,7071,3839,0,0.0,0.0
38019,ND,Cavalier,0,0,0.0955,1,9.0,0,3596,1866,0,0.0,0.0
40103,OK,Noble,0,0,0.4458,2,8.0,0,10832,5074,0,0.0,0.0
20063,KS,Gove,0,0,0.0372,1,9.0,0,2735,1284,0,0.0,0.0
22077,LA,Pointe Coupee,0,0,0.7127,3,2.0,1,20000,9716,0,0.0,0.0
31067,NE,Gage,0,0,0.2307,1,6.0,0,21634,10379,0,0.0,0.0
01115,AL,St. Clair,0,0,0.2587,2,1.0,1,95552,42769,0,0.0,0.0
28123,MS,Scott,0,0,0.9217,4,2.0,1,27507,11148,0,0.0,0.0
13095,GA,Dougherty,1,0,0.9761,4,3.0,1,82645,33383,0,2.9955366503909175,0.0
18061,IN,Harrison,0,0,0.1009,1,1.0,1,40006,18746,0,0.0,0.0
16017,ID,Bonner,0,0,0.412,2,6.0,0,52547,28090,0,0.0,0.0
13047,GA,Catoosa,0,0,0.3086,2,2.0,1,68910,31407,0,0.0,0.0
22059,LA,LaSalle,0,2,0.4648,2,8.0,0,14800,5713,0,0.0,35.00787677227376
23027,ME,Waldo,0,0,0.2902,2,8.0,0,40620,21522,0,0.0,0.0
24027,MD,Howard,0,2,0.1483,1,1.0,1,336001,141953,0,0.0,1.4089170359203398
49035,UT,Salt Lake,0,2,0.4512,2,1.0,1,1185813,406582,0,0.0,0.49190569184076033
12087,FL,Monroe,0,0,0.6822,3,4.0,0,80614,45015,0,0.0,0.0
39157,OH,Tuscarawas,0,0,0.4216,2,4.0,0,91874,41786,0,0.0,0.0
09110,CT,Capitol,0,0,0.5877,3,1.0,1,975328,426723,0,0.0,0.0
09120,CT,Greater Bridgeport,0,0,0.8142,4,2.0,1,327651,142980,0,0.0,0.0
09130,CT,Lower Connecticut River Valley,0,0,0.1534,1,1.0,1,176215,90043,0,0.0,0.0
09140,CT,Naugatuck Valley,0,0,0.5641,3,2.0,1,456128,209616,0,0.0,0.0
09150,CT,Northeastern Connecticut,0,0,0.2409,1,4.0,0,96692,47304,0,0.0,0.0
09160,CT,Northwest Hills,0,0,0.2727,2,4.0,0,113463,59051,0,0.0,0.0
09170,CT,South Central Connecticut,0,0,0.6637,3,2.0,1,568158,253263,0,0.0,0.0
09180,CT,Southeastern Connecticut,0,0,0.4865,2,2.0,1,279634,128032,0,0.0,0.0
09190,CT,Western Connecticut,0,0,0.4664,2,2.0,1,623907,284677,0,0.0,0.0
36085,NY,Richmond,0,5,0.5956,3,1.0,1,490687,218970,0,0.0,2.2834178197926653
39071,OH,Highland,0,0,0.4763,2,6.0,0,43614,19751,0,0.0,0.0
27077,MN,Lake of the Woods,0,0,0.0417,1,9.0,0,3778,2122,0,0.0,0.0
16011,ID,Bingham,0,1,0.5469,3,6.0,0,50395,18668,0,0.0,5.356760231412042
45045,SC,Greenville,1,2,0.6246,3,2.0,1,558036,231993,0,0.43104748850180824,0.8620949770036165
46085,SD,Lyman,0,0,0.867,4,9.0,0,3705,1560,0,0.0,0.0
55121,WI,Trempealeau,0,0,0.1989,1,8.0,0,30899,13671,0,0.0,0.0
06113,CA,Yolo,0,0,0.7366,3,1.0,1,220544,75404,0,0.0,0.0
48431,TX,Sterling,0,0,0.1419,1,8.0,0,1397,503,1,,
48495,TX,Winkler,0,0,0.4448,2,6.0,0,7414,2721,0,0.0,0.0
46071,SD,Jackson,0,0,0.9771,4,9.0,0,2776,933,1,,
49041,UT,Sevier,0,0,0.2886,2,7.0,0,22344,8790,0,0.0,0.0
51036,VA,Charles City,0,0,0.2685,2,1.0,1,6610,3887,0,0.0,0.0
